,company,bar_name,ref,review_date,cocoa_percent,company_location,rating,bean_type,bean_origin,clusters
814,Hummingbird,"Ocumare, Cumboto",1097,2013,70.0,Canada,3.25,"Trinitario, Criollo",Venezuela,3
815,Hummingbird,Amazonas,1097,2013,70.0,Canada,3.75,Forastero,Venezuela,3
816,Idilio (Felchlin),"Chuao, Venezuela",1085,2013,72.0,Switzerland,3.75,Trinitario,Venezuela,3
817,Idilio (Felchlin),Coopertiva Amazona,725,2011,72.0,Switzerland,3.75,Criollo,Venezuela,3
818,Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, 48hr c.",725,2011,72.0,Switzerland,3.75, ,Venezuela,3
819,Idilio (Felchlin),"Choroni, Finca Torres, 48hr c.",729,2011,72.0,Switzerland,3.25,Criollo,Venezuela,3
820,Idilio (Felchlin),"Ocumare, H. Cata, 48hr c.",733,2011,72.0,Switzerland,3.75,Criollo,Venezuela,3
821,Idilio (Felchlin),"Porcelana, Zulia",733,2011,74.0,Switzerland,4.0,Criollo,Venezuela,0
822,Idilio (Felchlin),"Ocumare, H. Cata, w/ nibs",737,2011,72.0,Switzerland,3.5,Criollo,Venezuela,3
823,Idilio (Felchlin),"Carenero Superior, Urrutia, Barlovento",737,2011,70.0,Switzerland,4.0,Trinitario,Venezuela,3
824,Idilio (Felchlin),Coopertiva Amazona w/ nibs,737,2011,72.0,Switzerland,4.0,Criollo,Venezuela,3
825,Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, w/ nibs",737,2011,72.0,Switzerland,4.0, ,Venezuela,3
826,Indah,India (south),1788,2016,61.0,India,2.5, ,India,2
827,Indaphoria,La Red,821,2012,70.0,U.S.A.,3.25, ,Dominican Republic,3
828,Indaphoria,"Conacado, Manifesto",907,2012,70.0,U.S.A.,2.75, ,Dominican Republic,3
829,Indi,Honduras,1255,2014,77.0,U.S.A.,3.0, ,Honduras,0
830,iQ Chocolate,"Satipo region, white label",943,2012,72.0,Scotland,2.75,Criollo,Peru,3
831,iQ Chocolate,black label,943,2012,72.0,Scotland,3.0, ,Peru,3
832,Isidro,Madagascar,1275,2014,72.0,U.S.A.,3.5,Trinitario,Madagascar,3
833,Isidro,Peru,1279,2014,72.0,U.S.A.,2.25, ,Peru,3
834,Isidro,Belize,1279,2014,72.0,U.S.A.,3.25,Trinitario,Belize,3
835,Isidro,Dominican Republic,1279,2014,72.0,U.S.A.,3.25, ,Dominican Republic,3
836,Izard,"Maya Mountain, Toledo, Batch 29",1542,2015,70.0,U.S.A.,3.5,Trinitario,Belize,3
837,Izard,"Elvesia P., Batch 32",1546,2015,70.0,U.S.A.,2.75, ,Dominican Republic,3
838,Jacque Torres,Trinatario Treasure,5,2006,71.0,U.S.A.,2.0,Trinitario,Ghana,3
839,Jordis,Madagascar,1534,2015,63.0,Czech Republic,2.75,Trinitario,Madagascar,2
840,Just Good Chocolate,Belize,1375,2014,70.0,U.S.A.,3.5,Trinitario,Belize,3
841,Just Good Chocolate,Madagascar,1375,2014,70.0,U.S.A.,3.5,Trinitario,Madagascar,3
842,Just Good Chocolate,Peru,1375,2014,70.0,U.S.A.,4.0, ,Peru,3
843,Kah Kow,"Rizek Cacao, Cibao Valley, Domin. Rep.",1061,2013,70.0,Domincan Republic,3.5, ,Dominican Republic,3
844,Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,82.0,Domincan Republic,3.0, ,Dominican Republic,0
845,Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,55.0,Domincan Republic,3.25, ,Dominican Republic,2
846,Kah Kow,"Rizek Cacao, Domin. Rep.",1073,2013,62.0,Domincan Republic,3.25, ,Dominican Republic,2
847,Kakao,Peru,837,2012,64.0,Germany,2.5, ,Peru,2
848,Kakao,Vanuatu,387,2009,65.0,Germany,3.75,Trinitario,Vanuatu,2
849,Kallari (Ecuatoriana),Sisa 36hr/ W. F. blend prototype,241,2008,70.0,Ecuador,3.0, ,Ecuador,3
850,Kallari (Ecuatoriana),Sisa's Secret/ original micro,241,2008,70.0,Ecuador,3.5, ,Ecuador,3
851,Kallari (Ecuatoriana),Roberto,245,2008,75.0,Ecuador,2.75, ,Ecuador,0
852,Kallari (Ecuatoriana),Diego/ original micro,248,2008,85.0,Ecuador,2.5, ,Ecuador,1
853,Kallari (Ecuatoriana),Diego 48hr/ W.F. blend prototype,248,2008,85.0,Ecuador,2.75, ,Ecuador,1
854,Kallari (Ecuatoriana),Diego 60hr/ W.F. blend prototype,248,2008,85.0,Ecuador,3.0, ,Ecuador,1
855,Kallari (Ecuatoriana),Cacao Nacional W.F.,263,2008,75.0,Ecuador,2.5, ,Ecuador,0
856,Kallari (Ecuatoriana),Cacao Nacional W.F.,269,2008,85.0,Ecuador,3.0, ,Ecuador,1
857,Kaoka (Cemoi),Ecuador,423,2009,80.0,France,2.75, ,Ecuador,0
858,Kerchner,"La Red, Project Reserva, Guaconejo",1133,2013,70.0,U.S.A.,3.75, ,Dominican Republic,3
859,Ki' Xocolatl,Dark,431,2009,72.0,Mexico,2.0, ,Mexico,3
860,Kiskadee,"La Red, Guanconjeco",1251,2014,60.0,U.S.A.,3.0,Trinitario,Dominican Republic,2
861,Kto,San Martin,1422,2014,72.0,U.S.A.,2.5, ,Peru,3
862,Kto,Ocumare,1422,2014,72.0,U.S.A.,2.75, ,Venezuela,3
863,Kto,Belize,1422,2014,72.0,U.S.A.,3.0,Trinitario,Belize,3
864,Kto,Sambirano Valley,1422,2014,72.0,U.S.A.,3.25,Trinitario,Madagascar,3
865,Kto,Belize,1426,2014,90.0,U.S.A.,3.25,Trinitario,Belize,1
866,Kto,Elvesia,1426,2014,72.0,U.S.A.,3.25, ,Dominican Republic,3
867,Kto,ROIG,1426,2014,72.0,U.S.A.,3.25, ,Dominican Republic,3
868,K'ul,"Kafupbo, Petit Bourg, De Borgnes",1840,2016,70.0,U.S.A.,3.25, ,Haiti,3
869,K'ul,"Maranon, Fortunato No. 4",1852,2016,70.0,U.S.A.,2.75,Forastero (Nacional),Peru,3
870,K'ul,"Los Rios, Hacienda Limon, Heirloom",1852,2016,70.0,U.S.A.,3.75, ,Ecuador,3
871,K'ul,"Bahia, Fazenda Camboa",1852,2016,70.0,U.S.A.,3.75,Forastero,Brazil,3
872,Kyya,Uganda,1359,2014,72.5,U.S.A.,2.5,Forastero,Uganda,3
873,Kyya,Hispaniola,1359,2014,72.5,U.S.A.,3.0, ,Dominican Republic,3
874,Kyya,Ecuador,1363,2014,72.5,U.S.A.,2.5, ,Ecuador,3
875,Kyya,Madagascar,1363,2014,72.5,U.S.A.,3.0,Trinitario,Madagascar,3
876,L.A. Burdick (Felchlin),Peru,891,2012,74.0,U.S.A.,3.25, ,Peru,0
877,L.A. Burdick (Felchlin),Brazil,891,2012,70.0,U.S.A.,4.0, ,Brazil,3
878,L.A. Burdick (Felchlin),Chuao,927,2012,68.0,U.S.A.,3.75,Trinitario,Venezuela,3
879,L.A. Burdick (Felchlin),Quito,682,2011,74.0,U.S.A.,3.75, ,Ecuador,0
880,L.A. Burdick (Felchlin),Grenada,576,2010,75.0,U.S.A.,3.25,Trinitario,Grenada,0
881,L.A. Burdick (Felchlin),Dominican Republic,576,2010,74.0,U.S.A.,3.75, ,Dominican Republic,0
882,L.A. Burdick (Felchlin),Venzuela,597,2010,71.0,U.S.A.,3.0, ,Venezuela,3
883,L.A. Burdick (Felchlin),Madagascar,431,2009,64.0,U.S.A.,3.5,Trinitario,Madagascar,2
884,L.A. Burdick (Felchlin),Bolivian,451,2009,68.0,U.S.A.,3.0, ,Bolivia,3
885,La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 6, brown sugar",1892,2016,70.0,Japan,2.25,"Trinitario, Criollo",Peru,3
886,La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 7",1892,2016,70.0,Japan,2.5,"Trinitario, Criollo",Peru,3
887,La Chocolaterie Nanairo,"Tumbes, 2013 Harvest, Batch 8",1892,2016,70.0,Japan,3.0,Criollo,Peru,3
888,La Chocolaterie Nanairo,"Belize, 2014 Harvest, Batch 9",1892,2016,70.0,Japan,3.0,"Trinitario, Criollo",Belize,3
889,La Maison du Chocolat (Valrhona),"Cuana, 2013",1121,2013,74.0,France,2.75, ,"Africa, Carribean, C. Am.",0
890,La Maison du Chocolat (Valrhona),Tobago,1145,2013,60.0,France,3.25, ,Tobago,2
891,La Maison du Chocolat (Valrhona),"Acarigua, w/ nibs",1189,2013,56.0,France,3.25, ,Ecuador,2
892,La Maison du Chocolat (Valrhona),Loma Sotavento,891,2012,66.0,France,3.5, ,Dominican Republic,2
893,La Maison du Chocolat (Valrhona),Grenada,741,2011,68.0,France,3.5,Trinitario,Grenada,3
894,La Maison du Chocolat (Valrhona),Akosombo,346,2009,68.0,France,3.25,Forastero,Ghana,3
895,La Maison du Chocolat (Valrhona),"Porcelana, Pariguan",346,2009,69.0,France,3.5,Criollo (Porcelana),Venezuela,3
896,La Maison du Chocolat (Valrhona),"Cuana, 2008",230,2008,74.0,France,3.5,Blend,"Ven., Indonesia, Ecuad.",0
897,La Oroquidea,Peruvian Amazon,721,2011,72.0,Peru,2.5, ,Peru,3
898,La Pepa de Oro,Vinces,713,2011,60.0,Ecuador,3.25, ,Ecuador,2
899,Laia aka Chat-Noir,"Madagascar, Batch 59/100",1590,2015,75.0,France,2.75,Trinitario,Madagascar,0
900,Laia aka Chat-Noir,"Vietnam, Batch 50/100",1590,2015,75.0,France,2.75,Trinitario,Vietnam,0
901,Laia aka Chat-Noir,"Cuba, Batch 59/100",1590,2015,75.0,France,3.0, ,Cuba,0
902,Laia aka Chat-Noir,"Peru, Batch 51/100",1590,2015,75.0,France,3.25, ,Peru,0
903,Laia aka Chat-Noir,"Ivory Coast, Batch 56/100",1594,2015,75.0,France,3.0, ,Ivory Coast,0
904,Laia aka Chat-Noir,"Sao Tome, Batch 151",1638,2015,75.0,France,3.5,Forastero,Sao Tome,0
905,Laia aka Chat-Noir,"Bahia, Batch 148",1642,2015,75.0,France,3.25, ,Brazil,0
906,Laia aka Chat-Noir,"Lam Dong, Batch 153",1642,2015,75.0,France,3.75,Trinitario,Vietnam,0
907,Laia aka Chat-Noir,Cuba,1434,2014,70.0,France,2.75, ,Cuba,3
908,Laia aka Chat-Noir,Trinidad-Tobago,1438,2014,68.0,France,2.75, ,Trinidad-Tobago,3
909,Lajedo do Ouro,Catongo,927,2012,70.0,Brazil,3.5,Forastero (Catongo),Brazil,3
910,Lake Champlain (Callebaut),Tanzania,327,2009,75.0,U.S.A.,2.5, ,Tanzania,0
911,L'Amourette,Rugoso,1784,2016,80.0,U.S.A.,3.5,Trinitario,Nicaragua,0
912,L'Amourette,Carenero Superior,833,2012,75.0,U.S.A.,3.0,Trinitario,Venezuela,0
913,L'Amourette,Rio Caribe,833,2012,75.0,U.S.A.,3.0,Trinitario,Venezuela,0
914,L'Amourette,Blend,853,2012,72.0,U.S.A.,3.0,Criollo,"Peru, Ecuador, Venezuela",3
915,Letterpress,"La Masica, Batch 7, FHIA",1952,2017,70.0,U.S.A.,3.5, ,Honduras,3
916,Letterpress,"Maya Mtn, Batch 18, Heirloom",1952,2017,70.0,U.S.A.,3.25, ,Belize,3
917,Letterpress,Liberia,1728,2016,70.0,U.S.A.,3.25, ,Liberia,3
918,Letterpress,Beniamo,1562,2015,70.0,U.S.A.,3.25, ,Bolivia,3
919,Letterpress,"San Juan Estate, Gran Couva",1562,2015,70.0,U.S.A.,3.5,Trinitario,Trinidad,3
920,Letterpress,San Andres,1566,2015,70.0,U.S.A.,3.0, ,Costa Rica,3
921,Letterpress,"La Red, Guaconejo",1566,2015,70.0,U.S.A.,3.25, ,Domincan Republic,3
922,Letterpress,Kokoa Kamili,1566,2015,70.0,U.S.A.,3.5, ,Tanzania,3
923,Letterpress,Maranura,1371,2014,70.0,U.S.A.,3.5,Forastero (Nacional),Peru,3
924,Levy,Sambirano,1231,2014,71.0,Finland,3.5,Criollo,Madagascar,3
925,Lilla,Madagascar,1856,2016,70.0,Finland,3.0,Trinitario,Madagascar,3
926,Lillie Belle,Perfect Illusion,855,2012,65.0,U.S.A.,3.5,Criollo,Peru,2
927,Lillie Belle,"Bolivia, Wild Thing",903,2012,68.0,U.S.A.,3.5,Criollo,Bolivia,3
928,Lillie Belle,La Selva,903,2012,68.0,U.S.A.,3.75, ,Peru,3
929,Lillie Belle,Purple Haze,947,2012,75.0,U.S.A.,2.75, ,"Venezuela, Dom. Rep.",0
930,Lillie Belle,"The Other One, Grand Cru",947,2012,74.0,U.S.A.,3.0, ,Dominican Republic,0
931,Lillie Belle,Wild Thing,947,2012,68.0,U.S.A.,3.5,Criollo,Bolivia,3
932,Loiza,Puerto Rico,1049,2013,65.0,Puerto Rico,2.5, ,Puerto Rico,2
933,Lonohana,"Haleiwa, O'ahu; Lonohana E., Kanahiku",1383,2014,70.0,U.S.A.,3.75, ,Hawaii,3
934,Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,65.0,U.S.A.,3.25, ,Hawaii,2
935,Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,75.0,U.S.A.,3.75, ,Hawaii,0
936,Lonohana,"Opaeula Estate, O'ahu, Nene, CG Exclusive",1093,2013,71.0,U.S.A.,3.0, ,Hawaii,3
937,Lonohana,"Opaeula Estate, O'ahu, Ele'ele",1097,2013,72.0,U.S.A.,3.0, ,Hawaii,3
938,Lonohana,"Hawaiian Crown, Kona Vanilla",1097,2013,70.0,U.S.A.,3.5, ,Hawaii,3
939,Love Bar,Nicaragua,1502,2015,75.0,U.S.A.,2.0, ,Nicaragua,0
940,Luker,Selva,552,2010,46.0,Colombia,2.75, ,"Colombia, Ecuador",2
941,Luker,Macondo,552,2010,60.0,Colombia,3.0, ,"Colombia, Ecuador",2
942,Luker,Misterio,552,2010,58.0,Colombia,3.0, ,"Colombia, Ecuador",2
943,Luker,Santander,552,2010,65.0,Colombia,3.5, ,Colombia,2
944,Machu Picchu Trading Co.,Peru,721,2011,70.0,Peru,1.5, ,Peru,3
945,Machu Picchu Trading Co.,Peru,552,2010,55.0,Peru,2.25, ,Peru,2
946,Madecasse (Cinagra),Madagascar,284,2008,67.0,Madagascar,3.5,Trinitario,Madagascar,3
947,Madecasse (Cinagra),Madagascar,284,2008,70.0,Madagascar,3.75,Trinitario,Madagascar,3
948,Madecasse (Cinagra),Madagascar,284,2008,63.0,Madagascar,4.0,Trinitario,Madagascar,2
949,Madecasse (Cinagra),Madagascar,288,2008,75.0,Madagascar,3.5,Trinitario,Madagascar,0
950,Madre,Guadalcanal,1940,2017,73.0,U.S.A.,3.5, ,Solomon Islands,3
951,Madre,Puerto Rico,1085,2013,70.0,U.S.A.,2.75, ,Puerto Rico,3
952,Madre,Brazil,1085,2013,70.0,U.S.A.,3.5, ,Brazil,3
953,Madre,"Choobua, Kona",1089,2013,70.0,U.S.A.,2.75, ,Hawaii,3
954,Madre,"Xocunusco, Chiapas, Pichucalco",1089,2013,70.0,U.S.A.,2.75, ,Mexico,3
955,Madre,"Hamakua Coast, Kokoleka",991,2012,70.0,U.S.A.,3.25, ,Hawaii,3
956,Madre,"Criollo, Hawaii",995,2012,70.0,U.S.A.,3.25,Criollo,Hawaii,3
957,Madre,Kaua'i,995,2012,70.0,U.S.A.,3.5, ,Hawaii,3
958,Madre,Dominican,672,2011,70.0,U.S.A.,2.5, ,Dominican Republic,3
959,Madre,Upala,693,2011,70.0,U.S.A.,2.75, ,Costa Rica,3
960,Madre,"Chiapas, Triple Cacao",607,2010,72.0,U.S.A.,2.75, ,Mexico,3
961,Maglio,Africa,300,2008,75.0,Italy,2.0, ,Tanzania,0
962,Maglio,Ecuador,308,2008,70.0,Italy,3.0,Forastero (Nacional),Ecuador,3
963,Maglio,Cuba,308,2008,70.0,Italy,3.25,Criollo,Cuba,3
964,Maglio,Santo Domingo,308,2008,70.0,Italy,3.75,"Blend-Forastero,Criollo",Dominican Republic,3
965,Majani,Ecuador,531,2010,70.0,Italy,2.0, ,Ecuador,3
966,Malagasy (Chocolaterie Robert),Sambirano 2006,184,2007,75.0,Madagascar,2.75,Trinitario,Madagascar,0
967,Malagasy (Chocolaterie Robert),Mora Mora 2006,184,2007,73.0,Madagascar,3.5,Trinitario,Madagascar,3
968,Malagos,"Davao, Mt. Talamo foothills",1121,2013,65.0,Philippines,3.5,Trinitario,Philippines,2
969,Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate w/ nibs",502,2010,55.0,U.S.A.,3.5, ,Hawaii,2
970,Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate",311,2009,55.0,U.S.A.,2.75,Blend,Hawaii,2
971,Malmo,Chuao,1856,2016,70.0,Sweden,3.0, ,Venezuela,3
972,Mana,Ecuador,1446,2015,74.0,U.S.A.,2.5, ,Ecuador,0
973,Mana,Peru,1219,2014,74.0,U.S.A.,2.5, ,Peru,0
974,Mana,Venezuela,1219,2014,74.0,U.S.A.,2.75, ,Venezuela,0
975,Mana,Conacado,821,2012,74.0,U.S.A.,3.75, ,Dominican Republic,0
976,Manifesto Cacao,Colombia,1331,2014,70.0,Colombia,2.75, ,Colombia,3
977,Manoa,Markham Valley,1522,2015,72.0,U.S.A.,3.5, ,Papua New Guinea,3
978,Manoa,Coto Brus,1522,2015,72.0,U.S.A.,3.75, ,Costa Rica,3
979,Manoa,"Waiahole, O'ahu",1089,2013,72.0,U.S.A.,3.75, ,Hawaii,3
980,Manoa,"Liberia, #174",1003,2012,72.0,U.S.A.,3.25, ,Liberia,3
981,Manoa,"Hamakua, Hawaiian Crown, #176",1007,2012,72.0,U.S.A.,2.75, ,Hawaii,3
982,Manoa,Piura,1007,2012,72.0,U.S.A.,3.0, ,Peru,3
983,Manoa,"Oahu, Winward, #151, Maunawili district",1007,2012,72.0,U.S.A.,3.25, ,Hawaii,3
984,Manufaktura Czekolady,Johe,1844,2016,70.0,Poland,3.75, ,Nicaragua,3
985,Manufaktura Czekolady,Peru,1848,2016,70.0,Poland,3.5, ,Peru,3
986,Manufaktura Czekolady,Porcelana,1255,2014,70.0,Poland,3.75,Criollo,Venezuela,3
987,Manufaktura Czekolady,Kolumbia,1279,2014,85.0,Poland,3.5, ,Colombia,1
988,Manufaktura Czekolady,Grand Cru Dominican Republic,871,2012,70.0,Poland,3.25, ,Dominican Republic,3
989,Manufaktura Czekolady,Grand Cru Ghana,871,2012,70.0,Poland,3.5,Forastero,Ghana,3
990,Manufaktura Czekolady,Grand Cru Ecuador,875,2012,70.0,Poland,3.25, ,Ecuador,3
991,Map Chocolate,"Ben Tre, Surprise Valley",1896,2016,75.0,U.S.A.,3.25,Trinitario,Vietnam,0
992,Map Chocolate,"ROIG, 2014",1474,2015,70.0,U.S.A.,3.5,"Criollo, Trinitario",Dominican Republic,3
993,Map Chocolate,"Maranon, 2014",1474,2015,62.0,U.S.A.,3.5,Forastero (Nacional),Peru,2
994,Map Chocolate,Ecuador,1478,2015,70.0,U.S.A.,3.5,Trinitario,Ecuador,3
995,Map Chocolate,"San Juan Estate, Cherry Blossoms at Night",1606,2015,70.0,U.S.A.,2.75,Trinitario,Trinidad,3
996,Map Chocolate,"A case of the Xerces Blues, triple roast",1606,2015,70.0,U.S.A.,3.5, ,Nicaragua,3
997,Map Chocolate,"Tumbes, Dear Mr. Finley, 2014",1606,2015,68.0,U.S.A.,3.5,Criollo,Peru,3
998,Map Chocolate,Colombia,1610,2015,75.0,U.S.A.,2.75, ,Colombia,0
999,Map Chocolate,"Kakoa Kamili, Both Man & Bird & Beast",1610,2015,72.0,U.S.A.,3.0, ,Tanzania,3
1000,Map Chocolate,Le Chocolat Chaud,1634,2015,78.0,U.S.A.,3.5, ,Honduras,0
1001,Marana,Piura,1872,2016,70.0,Peru,3.0, ,Peru,3
1002,Marana,Cusco,1884,2016,70.0,Peru,2.75, ,Peru,3
1003,Marana,San Martin,1884,2016,70.0,Peru,3.0, ,Peru,3
1004,Marou,"Tan Phu Dong Island, Heart of Darkness",1650,2015,85.0,Vietnam,3.25,Trinitario,Vietnam,1
1005,Marou,Ben Tre,1650,2015,68.0,Vietnam,3.5,Trinitario,Vietnam,3
1006,Marou,"Dak Lak, Batch 2451",1650,2015,70.0,Vietnam,3.75,Trinitario,Vietnam,3
1007,Marou,"Tan Phu Dong, Treasure Island",1149,2013,75.0,Vietnam,3.5,Trinitario,Vietnam,0
1008,Marou,Ba Ria,845,2012,76.0,Vietnam,3.5,Trinitario,Vietnam,0
1009,Marou,Dong Nai,845,2012,72.0,Vietnam,3.5,Trinitario,Vietnam,3
1010,Marou,"Tien Giang, Gao Co-op",845,2012,70.0,Vietnam,3.5,Trinitario,Vietnam,3
1011,Marou,Ben Tre,849,2012,78.0,Vietnam,3.5,Trinitario,Vietnam,0
1012,Marou,Tien Giang,895,2012,80.0,Vietnam,3.0,Trinitario,Vietnam,0
1013,Marou,Lam Dong,955,2012,74.0,Vietnam,3.5,Trinitario,Vietnam,0
1014,Mars,"Matina 1-6, prototype",537,2010,65.0,U.S.A.,3.0, ,Costa Rica,2
1015,Mars,Ivory Coast,544,2010,65.0,U.S.A.,3.0, ,Ivory Coast,2
1016,Mars,Nigeria,544,2010,65.0,U.S.A.,3.25, ,Nigeria,2
1017,Mars,"Ghana, prototype",544,2010,65.0,U.S.A.,3.5,Forastero,Ghana,2
1018,Marsatta,Dominican Republic,1189,2013,74.0,U.S.A.,2.25, ,Dominican Republic,0
1019,Marsatta,Dominican Republic,1189,2013,89.0,U.S.A.,2.5, ,Dominican Republic,1
1020,Martin Mayer,Alto Beni,1836,2016,76.0,Austria,2.75, ,Bolivia,0
1021,Martin Mayer,Pisa,1836,2016,82.0,Austria,3.0, ,Haiti,0
1022,Martin Mayer,Tumaco,1836,2016,74.0,Austria,3.25, ,Colombia,0
1023,Mast Brothers,Guatemala,1450,2015,76.0,U.S.A.,3.0, ,Guatemala,0
1024,Mast Brothers,Tanzania,1450,2015,74.0,U.S.A.,3.25, ,Tanzania,0
1025,Mast Brothers,French Laundry 20th Anniversary,1359,2014,75.0,U.S.A.,3.75,Blend,"Peru, Belize",0
1026,Mast Brothers,Shake Shack,959,2012,73.0,U.S.A.,3.5,Blend,"Peru, Mad., Dom. Rep.",3
1027,Mast Brothers,Madagascar,999,2012,72.0,U.S.A.,2.5,Trinitario,Madagascar,3
1028,Mast Brothers,Chuao,999,2012,73.0,U.S.A.,2.75,Trinitario,Venezuela,3
1029,Mast Brothers,"Chuao, Med. Roast",701,2011,76.0,U.S.A.,3.0,Trinitario,Venezuela,0
1030,Mast Brothers,"Chuao, Dark Roast",709,2011,70.0,U.S.A.,3.0,Trinitario,Venezuela,3
1031,Mast Brothers,"Chuao, Light Roast",713,2011,81.0,U.S.A.,2.75,Trinitario,Venezuela,0
1032,Mast Brothers,Moho River,773,2011,70.0,U.S.A.,3.5,Trinitario,Belize,3
1033,Mast Brothers,Papua New Guinea,777,2011,71.0,U.S.A.,2.75, ,Papua New Guinea,3
1034,Mast Brothers,San Martin,777,2011,75.0,U.S.A.,3.0, ,Peru,0
1035,Mast Brothers,Conacado,777,2011,73.0,U.S.A.,3.25, ,Dominican Republic,3
1036,Mast Brothers,"La Red de Guanconejo, N. Highlands coop",777,2011,74.0,U.S.A.,3.75, ,Dominican Republic,0
1037,Mast Brothers,Patanemo,572,2010,81.0,U.S.A.,2.75,Criollo,Venezuela,0
1038,Mast Brothers,Ocumare de la Costa,572,2010,75.0,U.S.A.,3.0, ,Venezuela,0
1039,Mast Brothers,"Dominican Republic, Coop",572,2010,70.0,U.S.A.,3.25, ,Dominican Republic,3
1040,Matale,"Malekula P., 2013",1177,2013,72.0,Australia,3.5,Trinitario,Vanuatu,3
1041,Matale,"Somia, 2013",1177,2013,68.0,Australia,4.0,Trinitario,Madagascar,3
1042,Matale,"Kulili P., 2013",1177,2013,74.0,Australia,4.0,Trinitario,Papua New Guinea,0
1043,Matale,Blend,1181,2013,70.0,Australia,3.75,Trinitario,"PNG, Vanuatu, Mad",3
1044,Maverick,Maya Mountain,1367,2014,70.0,U.S.A.,3.25,Trinitario,Belize,3
1045,Maverick,Elvesia,1367,2014,70.0,U.S.A.,3.25, ,Dominican Republic,3
1046,Maverick,Tumbes,1430,2014,82.0,U.S.A.,3.25,Criollo,Peru,0
1047,Maverick,"Morropon, Norandiono Coop, Piura",1430,2014,63.0,U.S.A.,3.5,Criollo,Peru,2
1048,Mayacama,Hispaniola,1728,2016,72.0,U.S.A.,3.0, ,Domincan Republic,3
1049,Meadowlands,Bolivia,1287,2014,70.0,U.S.A.,2.5, ,Bolivia,3
1050,Meadowlands,Venezuela,1287,2014,70.0,U.S.A.,2.75, ,Venezuela,3
1051,Meadowlands,Belize,1287,2014,70.0,U.S.A.,3.0,Trinitario,Belize,3
1052,Meadowlands,"Nicaragua, w/ inbs",1291,2014,70.0,U.S.A.,3.0, ,Nicaragua,3
1053,Meadowlands,Dominican Republic,1291,2014,70.0,U.S.A.,3.5, ,Dominican Republic,3
1054,Menakao (aka Cinagra),Madagascar,837,2012,80.0,Madagascar,2.5,Trinitario,Madagascar,0
1055,Menakao (aka Cinagra),Madagascar,841,2012,72.0,Madagascar,2.5,Trinitario,Madagascar,3
1056,Mesocacao,El Salvador,1494,2015,80.0,Honduras,2.75, ,El Salvador,0
1057,Mesocacao,El Salvador,1494,2015,70.0,Honduras,3.0, ,El Salvador,3
1058,Mesocacao,Honduras,1347,2014,80.0,Honduras,3.25, ,Honduras,0
1059,Mesocacao,Honduras,1347,2014,70.0,Honduras,3.5, ,Honduras,3
1060,Mesocacao,"La Tronca, Matagalpa",1351,2014,70.0,Honduras,3.25, ,Nicaragua,3
1061,Mesocacao,"La Tronca, Matagalpa",1351,2014,80.0,Honduras,3.5, ,Nicaragua,0
1062,Metiisto,"Fazenda Sempre Firme P., Bahia",1267,2014,70.0,Sweden,3.0, ,Brazil,3
1063,Metiisto,Akesson Estate,1267,2014,72.0,Sweden,3.5,Trinitario,Madagascar,3
1064,Metropolitan,South America,1688,2015,70.0,Amsterdam,3.5,Trinitario,South America,3
1065,Michel Cluizel,"Chiapas, Mokaya P.",963,2012,66.0,France,3.75, ,Mexico,2
1066,Michel Cluizel,"Carenero Superior, Concepcion",117,2007,66.0,France,3.5,Trinitario,Venezuela,2
1067,Michel Cluizel,Vila Gracinda,135,2007,67.0,France,3.5,Forastero,Sao Tome,3
1068,Michel Cluizel,Tamarina,24,2006,70.0,France,3.0,Forastero,Sao Tome,3
1069,Michel Cluizel,Los Ancones P.,24,2006,67.0,France,4.0, ,Dominican Republic,3
1070,Michel Cluizel,Mangaro P.,24,2006,65.0,France,4.0,Trinitario,Madagascar,2
1071,Michel Cluizel,Maralumi P.,24,2006,64.0,France,4.0, ,Papua New Guinea,2
1072,Middlebury,Maya Mountain,1490,2015,80.0,U.S.A.,3.5,Trinitario,Belize,0
1073,Middlebury,San Juan Estate,1490,2015,70.0,U.S.A.,3.5,Trinitario,Trinidad,3
1074,Middlebury,Oko Caribe,1490,2015,75.0,U.S.A.,3.75, ,Dominican Republic,0
1075,Middlebury,"Patanemo, Epoch, Donaldo",1490,2015,75.0,U.S.A.,3.75, ,Venezuela,0
1076,Middlebury,Kokoa Kamili,1538,2015,75.0,U.S.A.,3.25, ,Tanzania,0
1077,Middlebury,"Matagalpa, Cacao Bisiesto",1538,2015,70.0,U.S.A.,3.5, ,Nicaragua,3
1078,Middlebury,La Red,1117,2013,75.0,U.S.A.,2.5, ,Dominican Republic,0
1079,Middlebury,Belize,1117,2013,80.0,U.S.A.,3.25,Trinitario,Belize,0
1080,Middlebury,Alto Beni,887,2012,75.0,U.S.A.,2.0,Criollo,Bolivia,0
